,ID,Type,SKU,Parent,Name,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Position,Short description,Description,Categories,Sale price,Regular price,Tiered pricing type,Tiered pricing minimum product quantity,Fixed Tiered Prices,Percentage Tiered Prices,Supplier Id,Supplier Name,Supplier Slug,Supplier Description,Supplier Email,Supplier Account Number,Published,Is featured?,Visibility in catalog,Shipping class,Images,Upsells,Cross-sells,Tags,Tax class,Tax status,In stock?,Stock,Low stock amount,Attribute 2 name,Attribute 2 global,Attribute 2 visible,Attribute 2 value(s),Attribute 3 name,Attribute 3 global,Attribute 3 visible,Attribute 3 value(s),Attribute 4 name,Attribute 4 global,Attribute 4 visible,Attribute 4 value(s),Attribute 5 name,Attribute 5 global,Attribute 5 visible,Attribute 5 value(s),Attribute 6 name,Attribute 6 global,Attribute 6 visible,Attribute 6 value(s)
178,179,variable,200683060229 ,,Kokosnusskerzen,Versandeinheit,Paket,1,1,,16,"Kokosnusskerzen 280g , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 65 , Kartons auf Palette
 = 12 ","Unsere Duftkerze wird Ihre Sinne wecken und Ihnen jedes Mal Freude bereiten, wenn Sie sie anzünden. Unsere Kokosnuss-Duftkerze duftet wunderbar und brennt durch den knisternden Holzdocht langsam ab. Der Docht für diese Kerze ist aus Holz - für einen gleichmäßigen Abbrand. Es bildet sich kein Ruß, kein Rauch und das Aroma hält lange an - das merkt man sowohl an der Kerze selbst als auch an dem Raum, in dem sie brennt. Sie schützen mit diesem Produkt den Planeten, da es sich hierbei um ein zu 100% biologisch abbaubares Naturprodukt handelt. Diese Kerzen werden mit Liebe von Hand gegossen und verbreiten eine besondere Stimmung, wo immer Sie sie aufstellen.

Lieferumfang:1 Kerze inklusive Beutel
Größe: S: 150 g L: 285 g ",biomondi in der Freizeit,,17.28,fixed,1,"10:17.28,20:16.57,30:15.76,40:15.53,50:15.30,60:15.07,70:14.62,80:14.39,90:14.16,100:13.93,",,,,,,,,1,0,visible,,"https://biomondi.de/cdn/shop/products/DSC03981-removebg-preview_Kopie.jpg?v=1648421307, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Kerze_2.png?v=1647253714, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Kerze_3.png?v=1647253714, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Kerze.png?v=1647253714, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Kerze_91faf634-f8fc-463c-8b47-0b0283627d2a.png?v=1648421307, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/DSC03735Kopie.jpg?v=1648421307, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/DSC03720Kopie.jpg?v=1648421307, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/DSC03981-removebg-preview_Kopie.jpg?v=1648421307, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/DSC03981-removebg-preview_Kopie..jpg?v=1648421307, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/DSC03981-removebg-preview_Kopie...png?v=1648421307, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/DSC03981-removebg-preview_Kopie...jpg?v=1648421307",,,bad|Deko|duft|Garten|Geschenk|Geschenke|Ideen|kerze|Küche|nachhaltig|Party|schön|Set,,taxable,1,,,,,,,Gewicht,1,1,280g,,,,,,,,,Farben,1,1,Vanilla
179,180,variation,200683060229-PAL ,200683060229,Kokosnusskerzen,Versandeinheit,Palette,,1,,17,"Kokosnusskerzen 280g , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 65 , Kartons auf Palette
 = 12 ","Unsere Duftkerze wird Ihre Sinne wecken und Ihnen jedes Mal Freude bereiten, wenn Sie sie anzünden. Unsere Kokosnuss-Duftkerze duftet wunderbar und brennt durch den knisternden Holzdocht langsam ab. Der Docht für diese Kerze ist aus Holz - für einen gleichmäßigen Abbrand. Es bildet sich kein Ruß, kein Rauch und das Aroma hält lange an - das merkt man sowohl an der Kerze selbst als auch an dem Raum, in dem sie brennt. Sie schützen mit diesem Produkt den Planeten, da es sich hierbei um ein zu 100% biologisch abbaubares Naturprodukt handelt. Diese Kerzen werden mit Liebe von Hand gegossen und verbreiten eine besondere Stimmung, wo immer Sie sie aufstellen.

Lieferumfang:1 Kerze inklusive Beutel
Größe: S: 150 g L: 285 g ",biomondi in der Freizeit,,13.70,fixed,1,"390:13.70, 780:13.59, 1170:13.48, 1560:13.36, 1950:13.25, 2340:13.13, 2730:13.02, 3120:12.90, 3510:12.79, 3900:12.56, ",,,,,,,,1,0,visible,,"https://biomondi.de/cdn/shop/products/DSC03981-removebg-preview_Kopie.jpg?v=1648421307, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Kerze_2.png?v=1647253714, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Kerze_3.png?v=1647253714, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Kerze.png?v=1647253714, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Kerze_91faf634-f8fc-463c-8b47-0b0283627d2a.png?v=1648421307, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/DSC03735Kopie.jpg?v=1648421307, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/DSC03720Kopie.jpg?v=1648421307, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/DSC03981-removebg-preview_Kopie.jpg?v=1648421307, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/DSC03981-removebg-preview_Kopie..jpg?v=1648421307, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/DSC03981-removebg-preview_Kopie...png?v=1648421307, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/DSC03981-removebg-preview_Kopie...jpg?v=1648421307",,,bad|Deko|duft|Garten|Geschenk|Geschenke|Ideen|kerze|Küche|nachhaltig|Party|schön|Set,,taxable,1,,,,,,,Gewicht,1,1,280g,,,,,,,,,Farben,1,1,Vanilla
180,181,variable,200683060230 ,,Kokosnusskerzen,Versandeinheit,Paket,1,1,,18,"Kokosnusskerzen 280g , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 65 , Kartons auf Palette
 = 12 ","Unsere Duftkerze wird Ihre Sinne wecken und Ihnen jedes Mal Freude bereiten, wenn Sie sie anzünden. Unsere Kokosnuss-Duftkerze duftet wunderbar und brennt durch den knisternden Holzdocht langsam ab. Der Docht für diese Kerze ist aus Holz - für einen gleichmäßigen Abbrand. Es bildet sich kein Ruß, kein Rauch und das Aroma hält lange an - das merkt man sowohl an der Kerze selbst als auch an dem Raum, in dem sie brennt. Sie schützen mit diesem Produkt den Planeten, da es sich hierbei um ein zu 100% biologisch abbaubares Naturprodukt handelt. Diese Kerzen werden mit Liebe von Hand gegossen und verbreiten eine besondere Stimmung, wo immer Sie sie aufstellen.

Lieferumfang:1 Kerze inklusive Beutel
Größe: S: 150 g L: 285 g ",biomondi in der Freizeit,,17.28,fixed,1,"10:17.28,20:16.57,30:15.76,40:15.53,50:15.30,60:15.07,70:14.62,80:14.39,90:14.16,100:13.93,",,,,,,,,1,0,visible,,"https://biomondi.de/cdn/shop/products/DSC03981-removebg-preview_Kopie_c3010a35-fd9e-44d3-971c-5648cd4844ee.jpg?v=1648421307, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Kerze_2.png?v=1647253714, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Kerze_3.png?v=1647253714, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Kerze.png?v=1647253714, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Kerze_91faf634-f8fc-463c-8b47-0b0283627d2a.png?v=1648421307, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/DSC03735Kopie.jpg?v=1648421307, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/DSC03720Kopie.jpg?v=1648421307, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/DSC03981-removebg-preview_Kopie.jpg?v=1648421307, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/DSC03981-removebg-preview_Kopie..jpg?v=1648421307, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/DSC03981-removebg-preview_Kopie...png?v=1648421307, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/DSC03981-removebg-preview_Kopie...jpg?v=1648421307",,,bad|Deko|duft|Garten|Geschenk|Geschenke|Ideen|kerze|Küche|nachhaltig|Party|schön|Set,,taxable,1,,,,,,,Gewicht,1,1,280g,,,,,,,,,Farben,1,1,Lavender
181,182,variation,200683060230-PAL ,200683060230,Kokosnusskerzen,Versandeinheit,Palette,,1,,19,"Kokosnusskerzen 280g , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 65 , Kartons auf Palette
 = 12 ","Unsere Duftkerze wird Ihre Sinne wecken und Ihnen jedes Mal Freude bereiten, wenn Sie sie anzünden. Unsere Kokosnuss-Duftkerze duftet wunderbar und brennt durch den knisternden Holzdocht langsam ab. Der Docht für diese Kerze ist aus Holz - für einen gleichmäßigen Abbrand. Es bildet sich kein Ruß, kein Rauch und das Aroma hält lange an - das merkt man sowohl an der Kerze selbst als auch an dem Raum, in dem sie brennt. Sie schützen mit diesem Produkt den Planeten, da es sich hierbei um ein zu 100% biologisch abbaubares Naturprodukt handelt. Diese Kerzen werden mit Liebe von Hand gegossen und verbreiten eine besondere Stimmung, wo immer Sie sie aufstellen.

Lieferumfang:1 Kerze inklusive Beutel
Größe: S: 150 g L: 285 g ",biomondi in der Freizeit,,13.70,fixed,1,"390:13.70, 780:13.59, 1170:13.48, 1560:13.36, 1950:13.25, 2340:13.13, 2730:13.02, 3120:12.90, 3510:12.79, 3900:12.56, ",,,,,,,,1,0,visible,,"https://biomondi.de/cdn/shop/products/DSC03981-removebg-preview_Kopie_c3010a35-fd9e-44d3-971c-5648cd4844ee.jpg?v=1648421307, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Kerze_2.png?v=1647253714, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Kerze_3.png?v=1647253714, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Kerze.png?v=1647253714, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Kerze_91faf634-f8fc-463c-8b47-0b0283627d2a.png?v=1648421307, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/DSC03735Kopie.jpg?v=1648421307, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/DSC03720Kopie.jpg?v=1648421307, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/DSC03981-removebg-preview_Kopie.jpg?v=1648421307, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/DSC03981-removebg-preview_Kopie..jpg?v=1648421307, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/DSC03981-removebg-preview_Kopie...png?v=1648421307, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/DSC03981-removebg-preview_Kopie...jpg?v=1648421307",,,bad|Deko|duft|Garten|Geschenk|Geschenke|Ideen|kerze|Küche|nachhaltig|Party|schön|Set,,taxable,1,,,,,,,Gewicht,1,1,280g,,,,,,,,,Farben,1,1,Lavender
182,183,variable,150511010001 ,,Bambus Mikrofasertuch 3er Set,Versandeinheit,Paket,1,1,,0,"Bambus Mikrofasertuch 3er Set - , Anzahl 
pro Verp. = 3 Stück , Umverpackung/ VE = Original verp. Tüte 24 St. , VE je Karton = 28 , Kartons auf Palette
 = 12 ","Wir wissen, wie wichtig eine hochwertige Reinigung ist. Deshalb haben wir dieses 3er-Set Bambus-Mikrofasertücher zusammengestellt, um Ihnen dabei zu helfen. Unsere vielseitigen, unglaublich weichen und robusten Bambus-Mikrofasertücher bestehen aus 100%% biologisch abbaubaren Materialien und sind für alle Oberflächen geeignet. Halten Sie Ihr Zuhause oder Ihr Geschäft mit Bambus-Mikrofasertüchern sauber!
Lieferumfang:Ein Bambus Mikrofasertuch, 25x25cm, weiß
Material:95 % natürliche Bambusfasern.",Speziell,,1.22,fixed,1,"84:1.22,168:1.20,252:1.16,336:1.07,420:1.05,504:1.03,588:1.00,672:0.99,756:0.97,840:0.96,",,,,,,,,1,0,visible,,"https://biomondi.de/cdn/shop/products/4038732001329-removebg-preview.png?v=1602060460, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/4038732001329-removebg-preview.png?v=1602060460, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/500x500_4db5a713196eb42d32e9ac08c0474f5e0389ccfd-removebg-preview.png?v=1602060460",,,,,taxable,1,,,,,,,,,,,,,,,,,,,Farben,1,1,Weiß
183,184,variation,150511010001-PAL ,150511010001,Bambus Mikrofasertuch 3er Set,Versandeinheit,Palette,,1,,1,"Bambus Mikrofasertuch 3er Set - , Anzahl 
pro Verp. = 3 Stück , Umverpackung/ VE = Original verp. Tüte 24 St. , VE je Karton = 28 , Kartons auf Palette
 = 12 ","Wir wissen, wie wichtig eine hochwertige Reinigung ist. Deshalb haben wir dieses 3er-Set Bambus-Mikrofasertücher zusammengestellt, um Ihnen dabei zu helfen. Unsere vielseitigen, unglaublich weichen und robusten Bambus-Mikrofasertücher bestehen aus 100%% biologisch abbaubaren Materialien und sind für alle Oberflächen geeignet. Halten Sie Ihr Zuhause oder Ihr Geschäft mit Bambus-Mikrofasertüchern sauber!
Lieferumfang:Ein Bambus Mikrofasertuch, 25x25cm, weiß
Material:95 % natürliche Bambusfasern.",Speziell,,0.94,fixed,1,"0:0.94, 1008:0.93, 1:0.92, 2016:0.92, 2:0.91, 3024:0.90, 3:0.89, 4032:0.89, 4:0.88, 5040:0.86, ",,,,,,,,1,0,visible,,"https://biomondi.de/cdn/shop/products/4038732001329-removebg-preview.png?v=1602060460, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/4038732001329-removebg-preview.png?v=1602060460, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/500x500_4db5a713196eb42d32e9ac08c0474f5e0389ccfd-removebg-preview.png?v=1602060460",,,,,taxable,1,,,,,,,,,,,,,,,,,,,Farben,1,1,Weiß
184,185,variable,450823000000 ,,Bodenmatte aus Bambus,Versandeinheit,Paket,1,1,,0,"Bodenmatte aus Bambus - , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 22 , Kartons auf Palette
 = 12 ","Bodenmatte aus Bambus
Im täglichen Gebrauch werden Fuss- oder Teppichböden häufig schnell in Mitleidenschaft gezogen. Ob durch den Bürostuhl, Fettspritzer in der Küche oder Schmutz im Eingangsbereich der Wohnung . Diese robuste Bodenmatte aus Bambus hilft, um Kratzer und Flecken auf Böden zu verhindern.
Die Alternative zu herkömmlichen Kunststoff Bodenmatten. Die Bodenmatte eignet sich auch perfekt als Badematte. Beim Verlassen von Badewanne und Dusche müssen Sie nie mehr auf kalten und rutschigen Böden stehen.
Maße: 50 cm x 40 cm ✓ Mit rutschfester Unterseite✓ Schont Böden, Teppiche und sorgt für einen festen Stand✓ Bodenmatte aus Bambus Natur",Speziell,,11.92,fixed,1,"10:11.92,20:11.32,30:10.88,40:10.50,50:10.34,60:10.19,70:9.88,80:9.73,90:9.57,100:9.42,",,,,,,,,1,0,visible,,"https://biomondi.de/cdn/shop/products/light_brown.jpg?v=1655929266, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/MA3000100_COMPOSITION_001_21-02-20.jpg?v=1655921445, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/MA3000100_COMPOSITION_001_21-02-20_c0097e28-80fc-4cdf-b27f-806d9f5118c4.jpg?v=1655886992, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/light_brown.jpg?v=1655929266, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/reddish_brown.jpg?v=1655929277, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Dark_brown.jpg?v=1655929288",,,,,taxable,1,,,,,,,,,,,,,,,,,,,Farben,1,1,Natur
185,186,variation,450823000000-PAL ,450823000000,Bodenmatte aus Bambus,Versandeinheit,Palette,,1,,1,"Bodenmatte aus Bambus - , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 22 , Kartons auf Palette
 = 12 ","Bodenmatte aus Bambus
Im täglichen Gebrauch werden Fuss- oder Teppichböden häufig schnell in Mitleidenschaft gezogen. Ob durch den Bürostuhl, Fettspritzer in der Küche oder Schmutz im Eingangsbereich der Wohnung . Diese robuste Bodenmatte aus Bambus hilft, um Kratzer und Flecken auf Böden zu verhindern.
Die Alternative zu herkömmlichen Kunststoff Bodenmatten. Die Bodenmatte eignet sich auch perfekt als Badematte. Beim Verlassen von Badewanne und Dusche müssen Sie nie mehr auf kalten und rutschigen Böden stehen.
Maße: 50 cm x 40 cm ✓ Mit rutschfester Unterseite✓ Schont Böden, Teppiche und sorgt für einen festen Stand✓ Bodenmatte aus Bambus Natur",Speziell,,9.26,fixed,1,"132:9.26, 264:9.19, 396:9.11, 528:9.03, 660:8.96, 792:8.88, 924:8.80, 1056:8.72, 1188:8.65, 1320:8.49, ",,,,,,,,1,0,visible,,"https://biomondi.de/cdn/shop/products/light_brown.jpg?v=1655929266, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/MA3000100_COMPOSITION_001_21-02-20.jpg?v=1655921445, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/MA3000100_COMPOSITION_001_21-02-20_c0097e28-80fc-4cdf-b27f-806d9f5118c4.jpg?v=1655886992, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/light_brown.jpg?v=1655929266, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/reddish_brown.jpg?v=1655929277, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Dark_brown.jpg?v=1655929288",,,,,taxable,1,,,,,,,,,,,,,,,,,,,Farben,1,1,Natur
186,187,variable,450823000196 ,,Bodenmatte aus Bambus,Versandeinheit,Paket,1,1,,2,"Bodenmatte aus Bambus - , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 22 , Kartons auf Palette
 = 12 ","Bodenmatte aus Bambus
Im täglichen Gebrauch werden Fuss- oder Teppichböden häufig schnell in Mitleidenschaft gezogen. Ob durch den Bürostuhl, Fettspritzer in der Küche oder Schmutz im Eingangsbereich der Wohnung . Diese robuste Bodenmatte aus Bambus hilft, um Kratzer und Flecken auf Böden zu verhindern.
Die Alternative zu herkömmlichen Kunststoff Bodenmatten. Die Bodenmatte eignet sich auch perfekt als Badematte. Beim Verlassen von Badewanne und Dusche müssen Sie nie mehr auf kalten und rutschigen Böden stehen.
Maße: 50 cm x 40 cm ✓ Mit rutschfester Unterseite✓ Schont Böden, Teppiche und sorgt für einen festen Stand✓ Bodenmatte aus Bambus Natur",Speziell,,11.92,fixed,1,"10:11.92,20:11.32,30:10.88,40:10.50,50:10.34,60:10.19,70:9.88,80:9.73,90:9.57,100:9.42,",,,,,,,,1,0,visible,,"https://biomondi.de/cdn/shop/products/reddish_brown.jpg?v=1655929277, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/MA3000100_COMPOSITION_001_21-02-20.jpg?v=1655921445, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/MA3000100_COMPOSITION_001_21-02-20_c0097e28-80fc-4cdf-b27f-806d9f5118c4.jpg?v=1655886992, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/light_brown.jpg?v=1655929266, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/reddish_brown.jpg?v=1655929277, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Dark_brown.jpg?v=1655929288",,,,,taxable,1,,,,,,,,,,,,,,,,,,,Farben,1,1,Rotbraun
187,188,variation,450823000196-PAL ,450823000196,Bodenmatte aus Bambus,Versandeinheit,Palette,,1,,3,"Bodenmatte aus Bambus - , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 22 , Kartons auf Palette
 = 12 ","Bodenmatte aus Bambus
Im täglichen Gebrauch werden Fuss- oder Teppichböden häufig schnell in Mitleidenschaft gezogen. Ob durch den Bürostuhl, Fettspritzer in der Küche oder Schmutz im Eingangsbereich der Wohnung . Diese robuste Bodenmatte aus Bambus hilft, um Kratzer und Flecken auf Böden zu verhindern.
Die Alternative zu herkömmlichen Kunststoff Bodenmatten. Die Bodenmatte eignet sich auch perfekt als Badematte. Beim Verlassen von Badewanne und Dusche müssen Sie nie mehr auf kalten und rutschigen Böden stehen.
Maße: 50 cm x 40 cm ✓ Mit rutschfester Unterseite✓ Schont Böden, Teppiche und sorgt für einen festen Stand✓ Bodenmatte aus Bambus Natur",Speziell,,9.26,fixed,1,"132:9.26, 264:9.19, 396:9.11, 528:9.03, 660:8.96, 792:8.88, 924:8.80, 1056:8.72, 1188:8.65, 1320:8.49, ",,,,,,,,1,0,visible,,"https://biomondi.de/cdn/shop/products/reddish_brown.jpg?v=1655929277, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/MA3000100_COMPOSITION_001_21-02-20.jpg?v=1655921445, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/MA3000100_COMPOSITION_001_21-02-20_c0097e28-80fc-4cdf-b27f-806d9f5118c4.jpg?v=1655886992, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/light_brown.jpg?v=1655929266, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/reddish_brown.jpg?v=1655929277, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Dark_brown.jpg?v=1655929288",,,,,taxable,1,,,,,,,,,,,,,,,,,,,Farben,1,1,Rotbraun
188,189,variable,450823000255 ,,Bodenmatte aus Bambus,Versandeinheit,Paket,1,1,,4,"Bodenmatte aus Bambus - , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 22 , Kartons auf Palette
 = 12 ","Bodenmatte aus Bambus
Im täglichen Gebrauch werden Fuss- oder Teppichböden häufig schnell in Mitleidenschaft gezogen. Ob durch den Bürostuhl, Fettspritzer in der Küche oder Schmutz im Eingangsbereich der Wohnung . Diese robuste Bodenmatte aus Bambus hilft, um Kratzer und Flecken auf Böden zu verhindern.
Die Alternative zu herkömmlichen Kunststoff Bodenmatten. Die Bodenmatte eignet sich auch perfekt als Badematte. Beim Verlassen von Badewanne und Dusche müssen Sie nie mehr auf kalten und rutschigen Böden stehen.
Maße: 50 cm x 40 cm ✓ Mit rutschfester Unterseite✓ Schont Böden, Teppiche und sorgt für einen festen Stand✓ Bodenmatte aus Bambus Natur",Speziell,,11.92,fixed,1,"10:11.92,20:11.32,30:10.88,40:10.50,50:10.34,60:10.19,70:9.88,80:9.73,90:9.57,100:9.42,",,,,,,,,1,0,visible,,"https://biomondi.de/cdn/shop/products/Dark_brown.jpg?v=1655929288, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/MA3000100_COMPOSITION_001_21-02-20.jpg?v=1655921445, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/MA3000100_COMPOSITION_001_21-02-20_c0097e28-80fc-4cdf-b27f-806d9f5118c4.jpg?v=1655886992, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/light_brown.jpg?v=1655929266, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/reddish_brown.jpg?v=1655929277, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Dark_brown.jpg?v=1655929288",,,,,taxable,1,,,,,,,,,,,,,,,,,,,Farben,1,1,Dunkelbraun
189,190,variation,450823000255-PAL ,450823000255,Bodenmatte aus Bambus,Versandeinheit,Palette,,1,,5,"Bodenmatte aus Bambus - , Anzahl 
pro Verp. = 1 Stück , Umverpackung/ VE = , VE je Karton = 22 , Kartons auf Palette
 = 12 ","Bodenmatte aus Bambus
Im täglichen Gebrauch werden Fuss- oder Teppichböden häufig schnell in Mitleidenschaft gezogen. Ob durch den Bürostuhl, Fettspritzer in der Küche oder Schmutz im Eingangsbereich der Wohnung . Diese robuste Bodenmatte aus Bambus hilft, um Kratzer und Flecken auf Böden zu verhindern.
Die Alternative zu herkömmlichen Kunststoff Bodenmatten. Die Bodenmatte eignet sich auch perfekt als Badematte. Beim Verlassen von Badewanne und Dusche müssen Sie nie mehr auf kalten und rutschigen Böden stehen.
Maße: 50 cm x 40 cm ✓ Mit rutschfester Unterseite✓ Schont Böden, Teppiche und sorgt für einen festen Stand✓ Bodenmatte aus Bambus Natur",Speziell,,9.26,fixed,1,"132:9.26, 264:9.19, 396:9.11, 528:9.03, 660:8.96, 792:8.88, 924:8.80, 1056:8.72, 1188:8.65, 1320:8.49, ",,,,,,,,1,0,visible,,"https://biomondi.de/cdn/shop/products/Dark_brown.jpg?v=1655929288, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/MA3000100_COMPOSITION_001_21-02-20.jpg?v=1655921445, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/MA3000100_COMPOSITION_001_21-02-20_c0097e28-80fc-4cdf-b27f-806d9f5118c4.jpg?v=1655886992, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/light_brown.jpg?v=1655929266, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/reddish_brown.jpg?v=1655929277, https://cdn.shopify.com/s/files/1/0447/8671/2736/products/Dark_brown.jpg?v=1655929288",,,,,taxable,1,,,,,,,,,,,,,,,,,,,Farben,1,1,Dunkelbraun
