,SKU,Product Description,Menge / Unit (Reference),Product Qty,Purchase,Shipping,Free Shipping,Purchace incl. Freight,Purchasing Total,Margin %,Yield,Unique Selling Price,Total Selling Price
798,,,7.0,3315.0,"1,810","4,99",250.0,"1,81","6000,15","0,28","1680,04","2,31€","7680,19"
799,,,8.0,3840.0,"1,810","4,99",250.0,"1,81","6950,40","0,26","1807,10","2,28€","8757,5"
800,,,9.0,4365.0,"1,810","4,99",250.0,"1,81","7900,65","0,24","1896,15","2,24€","9796,80"
801,,,10.0,4890.0,"1,810","4,99",250.0,"1,80","8850,9","0,22","1947,19","2,20€","10798,09"
802,,,,,,,,,,,,,
803,350612010182-PAL,"Bambus-Sport-Socken 5er Packung (One Size Fit) , Anzahl 
pro Verp. = 5 Stück , Umverpackung/ VE = , VE je Karton = 105 , Kartons auf Palette
 = 12",1.0,2180.0,"1,810","4,99",250.0,"1,81","3945,8","0,20","789,16","2,17€","4734,96"
804,,,2.0,8480.0,"1,810","4,99",250.0,"1,81","15348,80","0,19","2916,27","2,15€","18265,07"
805,,,3.0,14780.0,"1,810","4,99",250.0,"1,81","26751,8","0,18","4815,32","2,13€","31567,12"
806,,,4.0,21080.0,"1,810","4,99",250.0,"1,81","38154,8","0,17","6486,31","2,11€","44641,11"
807,,,5.0,27380.0,"1,810","4,99",250.0,"1,81","49557,8","0,16","7929,24","2,09€","57487,04"
808,,,6.0,33680.0,"1,810","4,99",250.0,"1,81","60960,8","0,15","9144,12","2,08€","70104,92"
809,,,7.0,39980.0,"1,810","4,99",250.0,"1,81","72363,8","0,14","10130,93","2,06€","82494,73"
810,,,8.0,46280.0,"1,810","4,99",250.0,"1,81","83766,8","0,13","10889,68","2,04€","94656,48"
811,,,9.0,52580.0,"1,810","4,99",250.0,"1,81","95169,8","0,12","11420,37","2,02€","106590,17"
812,,,10.0,58880.0,"1,810","4,99",250.0,"1,81","106572,8","0,10","10657,28","1,99€","117230,08"
813,,,,,,,,,,,,,
814,350612010183,"Bambus-Sport-Socken 6er Packung (One Size Fit) , Anzahl 
pro Verp. = 5 Stück , Umverpackung/ VE = , VE je Karton = 105 , Kartons auf Palette
 = 12",1.0,165.0,"1,810","4,99",250.0,"1,81","298,65","0,45","134,39","2,62€","433,04"
815,,,2.0,690.0,"1,810","4,99",250.0,"1,81","1248,9","0,42","524,53","2,57€","1773,43"
816,,,3.0,1215.0,"1,810","4,99",250.0,"1,81","2199,15","0,38","835,67","2,49€","3034,82"
817,,,4.0,1740.0,"1,810","4,99",250.0,"1,81","3149,4","0,36","1133,78","2,46€","4283,18"
818,,,5.0,2265.0,"1,810","4,99",250.0,"1,81","4099,65","0,34","1393,88","2,42€","5493,53"
819,,,6.0,2790.0,"1,810","4,99",250.0,"1,81","5049,90","0,32","1615,96","2,38€","6665,86"
820,,,7.0,3315.0,"1,810","4,99",250.0,"1,81","6000,15","0,28","1680,04","2,31€","7680,19"
821,,,8.0,3840.0,"1,810","4,99",250.0,"1,81","6950,40","0,26","1807,10","2,28€","8757,5"
822,,,9.0,4365.0,"1,810","4,99",250.0,"1,81","7900,65","0,24","1896,15","2,24€","9796,80"
823,,,10.0,4890.0,"1,810","4,99",250.0,"1,80","8850,9","0,22","1947,19","2,20€","10798,09"
824,,,,,,,,,,,,,
825,350612010183-PAL,"Bambus-Sport-Socken 6er Packung (One Size Fit) , Anzahl 
pro Verp. = 5 Stück , Umverpackung/ VE = , VE je Karton = 105 , Kartons auf Palette
 = 12",1.0,2180.0,"1,810","4,99",250.0,"1,81","3945,8","0,20","789,16","2,17€","4734,96"
826,,,2.0,8480.0,"1,810","4,99",250.0,"1,81","15348,80","0,19","2916,27","2,15€","18265,07"
827,,,3.0,14780.0,"1,810","4,99",250.0,"1,81","26751,8","0,18","4815,32","2,13€","31567,12"
828,,,4.0,21080.0,"1,810","4,99",250.0,"1,81","38154,8","0,17","6486,31","2,11€","44641,11"
829,,,5.0,27380.0,"1,810","4,99",250.0,"1,81","49557,8","0,16","7929,24","2,09€","57487,04"
830,,,6.0,33680.0,"1,810","4,99",250.0,"1,81","60960,8","0,15","9144,12","2,08€","70104,92"
831,,,7.0,39980.0,"1,810","4,99",250.0,"1,81","72363,8","0,14","10130,93","2,06€","82494,73"
832,,,8.0,46280.0,"1,810","4,99",250.0,"1,81","83766,8","0,13","10889,68","2,04€","94656,48"
833,,,9.0,52580.0,"1,810","4,99",250.0,"1,81","95169,8","0,12","11420,37","2,02€","106590,17"
834,,,10.0,58880.0,"1,810","4,99",250.0,"1,81","106572,8","0,10","10657,28","1,99€","117230,08"
835,,,,,,,,,,,,,
836,350612010184,"Bambus-Sport-Socken 7er Packung (One Size Fit) , Anzahl 
pro Verp. = 5 Stück , Umverpackung/ VE = , VE je Karton = 105 , Kartons auf Palette
 = 12",1.0,165.0,"1,810","4,99",250.0,"1,81","298,65","0,45","134,39","2,62€","433,04"
837,,,2.0,690.0,"1,810","4,99",250.0,"1,81","1248,9","0,42","524,53","2,57€","1773,43"
838,,,3.0,1215.0,"1,810","4,99",250.0,"1,81","2199,15","0,38","835,67","2,49€","3034,82"
839,,,4.0,1740.0,"1,810","4,99",250.0,"1,81","3149,4","0,36","1133,78","2,46€","4283,18"
840,,,5.0,2265.0,"1,810","4,99",250.0,"1,81","4099,65","0,34","1393,88","2,42€","5493,53"
841,,,6.0,2790.0,"1,810","4,99",250.0,"1,81","5049,90","0,32","1615,96","2,38€","6665,86"
842,,,7.0,3315.0,"1,810","4,99",250.0,"1,81","6000,15","0,28","1680,04","2,31€","7680,19"
843,,,8.0,3840.0,"1,810","4,99",250.0,"1,81","6950,40","0,26","1807,10","2,28€","8757,5"
844,,,9.0,4365.0,"1,810","4,99",250.0,"1,81","7900,65","0,24","1896,15","2,24€","9796,80"
845,,,10.0,4890.0,"1,810","4,99",250.0,"1,80","8850,9","0,22","1947,19","2,20€","10798,09"
846,,,,,,,,,,,,,
847,350612010184-PAL,"Bambus-Sport-Socken 7er Packung (One Size Fit) , Anzahl 
pro Verp. = 5 Stück , Umverpackung/ VE = , VE je Karton = 105 , Kartons auf Palette
 = 12",1.0,2180.0,"1,810","4,99",250.0,"1,81","3945,8","0,20","789,16","2,17€","4734,96"
848,,,2.0,8480.0,"1,810","4,99",250.0,"1,81","15348,80","0,19","2916,27","2,15€","18265,07"
849,,,3.0,14780.0,"1,810","4,99",250.0,"1,81","26751,8","0,18","4815,32","2,13€","31567,12"
850,,,4.0,21080.0,"1,810","4,99",250.0,"1,81","38154,8","0,17","6486,31","2,11€","44641,11"
851,,,5.0,27380.0,"1,810","4,99",250.0,"1,81","49557,8","0,16","7929,24","2,09€","57487,04"
852,,,6.0,33680.0,"1,810","4,99",250.0,"1,81","60960,8","0,15","9144,12","2,08€","70104,92"
853,,,7.0,39980.0,"1,810","4,99",250.0,"1,81","72363,8","0,14","10130,93","2,06€","82494,73"
854,,,8.0,46280.0,"1,810","4,99",250.0,"1,81","83766,8","0,13","10889,68","2,04€","94656,48"
855,,,9.0,52580.0,"1,810","4,99",250.0,"1,81","95169,8","0,12","11420,37","2,02€","106590,17"
856,,,10.0,58880.0,"1,810","4,99",250.0,"1,81","106572,8","0,10","10657,28","1,99€","117230,08"
857,,,,,,,,,,,,,
858,350612010185,"Bambus-Sport-Socken 8er Packung (One Size Fit) , Anzahl 
pro Verp. = 5 Stück , Umverpackung/ VE = , VE je Karton = 105 , Kartons auf Palette
 = 12",1.0,165.0,"1,810","4,99",250.0,"1,81","298,65","0,45","134,39","2,62€","433,04"
859,,,2.0,690.0,"1,810","4,99",250.0,"1,81","1248,9","0,42","524,53","2,57€","1773,43"
860,,,3.0,1215.0,"1,810","4,99",250.0,"1,81","2199,15","0,38","835,67","2,49€","3034,82"
861,,,4.0,1740.0,"1,810","4,99",250.0,"1,81","3149,4","0,36","1133,78","2,46€","4283,18"
862,,,5.0,2265.0,"1,810","4,99",250.0,"1,81","4099,65","0,34","1393,88","2,42€","5493,53"
863,,,6.0,2790.0,"1,810","4,99",250.0,"1,81","5049,90","0,32","1615,96","2,38€","6665,86"
864,,,7.0,3315.0,"1,810","4,99",250.0,"1,81","6000,15","0,28","1680,04","2,31€","7680,19"
865,,,8.0,3840.0,"1,810","4,99",250.0,"1,81","6950,40","0,26","1807,10","2,28€","8757,5"
866,,,9.0,4365.0,"1,810","4,99",250.0,"1,81","7900,65","0,24","1896,15","2,24€","9796,80"
867,,,10.0,4890.0,"1,810","4,99",250.0,"1,80","8850,9","0,22","1947,19","2,20€","10798,09"
868,,,,,,,,,,,,,
869,350612010185-PAL,"Bambus-Sport-Socken 8er Packung (One Size Fit) , Anzahl 
pro Verp. = 5 Stück , Umverpackung/ VE = , VE je Karton = 105 , Kartons auf Palette
 = 12",1.0,2180.0,"1,810","4,99",250.0,"1,81","3945,8","0,20","789,16","2,17€","4734,96"
870,,,2.0,8480.0,"1,810","4,99",250.0,"1,81","15348,80","0,19","2916,27","2,15€","18265,07"
871,,,3.0,14780.0,"1,810","4,99",250.0,"1,81","26751,8","0,18","4815,32","2,13€","31567,12"
872,,,4.0,21080.0,"1,810","4,99",250.0,"1,81","38154,8","0,17","6486,31","2,11€","44641,11"
873,,,5.0,27380.0,"1,810","4,99",250.0,"1,81","49557,8","0,16","7929,24","2,09€","57487,04"
874,,,6.0,33680.0,"1,810","4,99",250.0,"1,81","60960,8","0,15","9144,12","2,08€","70104,92"
875,,,7.0,39980.0,"1,810","4,99",250.0,"1,81","72363,8","0,14","10130,93","2,06€","82494,73"
876,,,8.0,46280.0,"1,810","4,99",250.0,"1,81","83766,8","0,13","10889,68","2,04€","94656,48"
877,,,9.0,52580.0,"1,810","4,99",250.0,"1,81","95169,8","0,12","11420,37","2,02€","106590,17"
878,,,10.0,58880.0,"1,810","4,99",250.0,"1,81","106572,8","0,10","10657,28","1,99€","117230,08"
879,,,,,,,,,,,,,
880,350612010186,"Bambus-Sport-Socken 9er Packung (One Size Fit) , Anzahl 
pro Verp. = 5 Stück , Umverpackung/ VE = , VE je Karton = 105 , Kartons auf Palette
 = 12",1.0,165.0,"1,810","4,99",250.0,"1,81","298,65","0,45","134,39","2,62€","433,04"
881,,,2.0,690.0,"1,810","4,99",250.0,"1,81","1248,9","0,42","524,53","2,57€","1773,43"
882,,,3.0,1215.0,"1,810","4,99",250.0,"1,81","2199,15","0,38","835,67","2,49€","3034,82"
883,,,4.0,1740.0,"1,810","4,99",250.0,"1,81","3149,4","0,36","1133,78","2,46€","4283,18"
884,,,5.0,2265.0,"1,810","4,99",250.0,"1,81","4099,65","0,34","1393,88","2,42€","5493,53"
885,,,6.0,2790.0,"1,810","4,99",250.0,"1,81","5049,90","0,32","1615,96","2,38€","6665,86"
886,,,7.0,3315.0,"1,810","4,99",250.0,"1,81","6000,15","0,28","1680,04","2,31€","7680,19"
887,,,8.0,3840.0,"1,810","4,99",250.0,"1,81","6950,40","0,26","1807,10","2,28€","8757,5"
888,,,9.0,4365.0,"1,810","4,99",250.0,"1,81","7900,65","0,24","1896,15","2,24€","9796,80"
889,,,10.0,4890.0,"1,810","4,99",250.0,"1,80","8850,9","0,22","1947,19","2,20€","10798,09"
890,,,,,,,,,,,,,
891,350612010186-PAL,"Bambus-Sport-Socken 9er Packung (One Size Fit) , Anzahl 
pro Verp. = 5 Stück , Umverpackung/ VE = , VE je Karton = 105 , Kartons auf Palette
 = 12",1.0,2180.0,"1,810","4,99",250.0,"1,81","3945,8","0,20","789,16","2,17€","4734,96"
892,,,2.0,8480.0,"1,810","4,99",250.0,"1,81","15348,80","0,19","2916,27","2,15€","18265,07"
893,,,3.0,14780.0,"1,810","4,99",250.0,"1,81","26751,8","0,18","4815,32","2,13€","31567,12"
894,,,4.0,21080.0,"1,810","4,99",250.0,"1,81","38154,8","0,17","6486,31","2,11€","44641,11"
895,,,5.0,27380.0,"1,810","4,99",250.0,"1,81","49557,8","0,16","7929,24","2,09€","57487,04"
896,,,6.0,33680.0,"1,810","4,99",250.0,"1,81","60960,8","0,15","9144,12","2,08€","70104,92"
897,,,7.0,39980.0,"1,810","4,99",250.0,"1,81","72363,8","0,14","10130,93","2,06€","82494,73"
898,,,8.0,46280.0,"1,810","4,99",250.0,"1,81","83766,8","0,13","10889,68","2,04€","94656,48"
899,,,9.0,52580.0,"1,810","4,99",250.0,"1,81","95169,8","0,12","11420,37","2,02€","106590,17"
900,,,10.0,58880.0,"1,810","4,99",250.0,"1,81","106572,8","0,10","10657,28","1,99€","117230,08"
901,,,,,,,,,,,,,
902,350613010182,"Bambus-Business-Socken 5er Packung (One Size Fit) , Anzahl 
pro Verp. = 5 Stück , Umverpackung/ VE = , VE je Karton = 105 , Kartons auf Palette
 = 12",1.0,165.0,"1,750","4,99",250.0,"1,75","288,75","0,45","129,93","2,53€","418,68"
903,,,2.0,690.0,"1,750","4,99",250.0,"1,75","1207,5","0,42","507,15","2,48€","1714,65"
904,,,3.0,1215.0,"1,750","4,99",250.0,"1,75","2126,25","0,38","807,97","2,41€","2934,22"
905,,,4.0,1740.0,"1,750","4,99",250.0,"1,75","3045,0","0,36","1096,2","2,38€","4141,2"
906,,,5.0,2265.0,"1,750","4,99",250.0,"1,75","3963,75","0,34","1347,67","2,34€","5311,42"
907,,,6.0,2790.0,"1,750","4,99",250.0,"1,75","4882,5","0,32","1562,4","2,31€","6444,9"
908,,,7.0,3315.0,"1,750","4,99",250.0,"1,75","5801,25","0,28","1624,35","2,24€","7425,6"
909,,,8.0,3840.0,"1,750","4,99",250.0,"1,75","6720,0","0,26","1747,2","2,20€","8467,2"
910,,,9.0,4365.0,"1,750","4,99",250.0,"1,75","7638,75","0,24","1833,3","2,17€","9472,05"
911,,,10.0,4890.0,"1,750","4,99",250.0,"1,75","8557,5","0,22","1882,65","2,13€","10440,15"
912,,,,,,,,,,,,,
913,350613010182-PAL,"Bambus-Business-Socken 5er Packung (One Size Fit) , Anzahl 
pro Verp. = 5 Stück , Umverpackung/ VE = , VE je Karton = 105 , Kartons auf Palette
 = 12",1.0,2260.0,"1,750","4,99",250.0,"1,75","3955,0","0,20","791,0","2,1€","4746,0"
914,,,2.0,8560.0,"1,750","4,99",250.0,"1,75","14980,0","0,19","2846,2","2,08€","17826,2"
915,,,3.0,14860.0,"1,750","4,99",250.0,"1,75","26005,0","0,18","4680,9","2,06€","30685,9"
916,,,4.0,21160.0,"1,750","4,99",250.0,"1,75","37030,0","0,17","6295,1","2,04€","43325,1"
917,,,5.0,27460.0,"1,750","4,99",250.0,"1,75","48055,0","0,16","7688,8","2,03€","55743,8"
918,,,6.0,33760.0,"1,750","4,99",250.0,"1,75","59080,0","0,15","8862,0","2,01€","67942,0"
919,,,7.0,40060.0,"1,750","4,99",250.0,"1,75","70105,0","0,14","9814,7","1,99€","79919,7"
920,,,8.0,46360.0,"1,750","4,99",250.0,"1,75","81130,0","0,13","10546,9","1,97€","91676,9"
921,,,9.0,52660.0,"1,750","4,99",250.0,"1,75","92155,0","0,12","11058,6","1,96€","103213,6"
922,,,10.0,58960.0,"1,750","4,99",250.0,"1,75","103180,0","0,10","10318,0","1,92€","113498,0"
923,,,,,,,,,,,,,
924,350613010183,"Bambus-Business-Socken 6er Packung (One Size Fit) , Anzahl 
pro Verp. = 5 Stück , Umverpackung/ VE = , VE je Karton = 105 , Kartons auf Palette
 = 12",1.0,165.0,"1,750","4,99",250.0,"1,75","288,75","0,45","129,93","2,53€","418,68"
925,,,2.0,690.0,"1,750","4,99",250.0,"1,75","1207,5","0,42","507,15","2,48€","1714,65"
926,,,3.0,1215.0,"1,750","4,99",250.0,"1,75","2126,25","0,38","807,97","2,41€","2934,22"
927,,,4.0,1740.0,"1,750","4,99",250.0,"1,75","3045,0","0,36","1096,2","2,38€","4141,2"
928,,,5.0,2265.0,"1,750","4,99",250.0,"1,75","3963,75","0,34","1347,67","2,34€","5311,42"
929,,,6.0,2790.0,"1,750","4,99",250.0,"1,75","4882,5","0,32","1562,4","2,31€","6444,9"
930,,,7.0,3315.0,"1,750","4,99",250.0,"1,75","5801,25","0,28","1624,35","2,24€","7425,6"
931,,,8.0,3840.0,"1,750","4,99",250.0,"1,75","6720,0","0,26","1747,2","2,20€","8467,2"
932,,,9.0,4365.0,"1,750","4,99",250.0,"1,75","7638,75","0,24","1833,3","2,17€","9472,05"
933,,,10.0,4890.0,"1,750","4,99",250.0,"1,75","8557,5","0,22","1882,65","2,13€","10440,15"
934,,,,,,,,,,,,,
935,350613010183-PAL,"Bambus-Business-Socken 6er Packung (One Size Fit) , Anzahl 
pro Verp. = 5 Stück , Umverpackung/ VE = , VE je Karton = 105 , Kartons auf Palette
 = 12",1.0,2260.0,"1,750","4,99",250.0,"1,75","3955,0","0,20","791,0","2,1€","4746,0"
936,,,2.0,8560.0,"1,750","4,99",250.0,"1,75","14980,0","0,19","2846,2","2,08€","17826,2"
937,,,3.0,14860.0,"1,750","4,99",250.0,"1,75","26005,0","0,18","4680,9","2,06€","30685,9"
938,,,4.0,21160.0,"1,750","4,99",250.0,"1,75","37030,0","0,17","6295,1","2,04€","43325,1"
939,,,5.0,27460.0,"1,750","4,99",250.0,"1,75","48055,0","0,16","7688,8","2,03€","55743,8"
940,,,6.0,33760.0,"1,750","4,99",250.0,"1,75","59080,0","0,15","8862,0","2,01€","67942,0"
941,,,7.0,40060.0,"1,750","4,99",250.0,"1,75","70105,0","0,14","9814,7","1,99€","79919,7"
942,,,8.0,46360.0,"1,750","4,99",250.0,"1,75","81130,0","0,13","10546,9","1,97€","91676,9"
943,,,9.0,52660.0,"1,750","4,99",250.0,"1,75","92155,0","0,12","11058,6","1,96€","103213,6"
944,,,10.0,58960.0,"1,750","4,99",250.0,"1,75","103180,0","0,10","10318,0","1,92€","113498,0"
945,,,,,,,,,,,,,
946,350613010184,"Bambus-Business-Socken 7er Packung (One Size Fit) , Anzahl 
pro Verp. = 5 Stück , Umverpackung/ VE = , VE je Karton = 105 , Kartons auf Palette
 = 12",1.0,165.0,"1,750","4,99",250.0,"1,75","288,75","0,45","129,93","2,53€","418,68"
947,,,2.0,690.0,"1,750","4,99",250.0,"1,75","1207,5","0,42","507,15","2,48€","1714,65"
948,,,3.0,1215.0,"1,750","4,99",250.0,"1,75","2126,25","0,38","807,97","2,41€","2934,22"
949,,,4.0,1740.0,"1,750","4,99",250.0,"1,75","3045,0","0,36","1096,2","2,38€","4141,2"
950,,,5.0,2265.0,"1,750","4,99",250.0,"1,75","3963,75","0,34","1347,67","2,34€","5311,42"
951,,,6.0,2790.0,"1,750","4,99",250.0,"1,75","4882,5","0,32","1562,4","2,31€","6444,9"
952,,,7.0,3315.0,"1,750","4,99",250.0,"1,75","5801,25","0,28","1624,35","2,24€","7425,6"
953,,,8.0,3840.0,"1,750","4,99",250.0,"1,75","6720,0","0,26","1747,2","2,20€","8467,2"
954,,,9.0,4365.0,"1,750","4,99",250.0,"1,75","7638,75","0,24","1833,3","2,17€","9472,05"
955,,,10.0,4890.0,"1,750","4,99",250.0,"1,75","8557,5","0,22","1882,65","2,13€","10440,15"
956,,,,,,,,,,,,,
957,350613010184-PAL,"Bambus-Business-Socken 7er Packung (One Size Fit) , Anzahl 
pro Verp. = 5 Stück , Umverpackung/ VE = , VE je Karton = 105 , Kartons auf Palette
 = 12",1.0,2260.0,"1,750","4,99",250.0,"1,75","3955,0","0,20","791,0","2,1€","4746,0"
958,,,2.0,8560.0,"1,750","4,99",250.0,"1,75","14980,0","0,19","2846,2","2,08€","17826,2"
959,,,3.0,14860.0,"1,750","4,99",250.0,"1,75","26005,0","0,18","4680,9","2,06€","30685,9"
960,,,4.0,21160.0,"1,750","4,99",250.0,"1,75","37030,0","0,17","6295,1","2,04€","43325,1"
961,,,5.0,27460.0,"1,750","4,99",250.0,"1,75","48055,0","0,16","7688,8","2,03€","55743,8"
962,,,6.0,33760.0,"1,750","4,99",250.0,"1,75","59080,0","0,15","8862,0","2,01€","67942,0"
963,,,7.0,40060.0,"1,750","4,99",250.0,"1,75","70105,0","0,14","9814,7","1,99€","79919,7"
964,,,8.0,46360.0,"1,750","4,99",250.0,"1,75","81130,0","0,13","10546,9","1,97€","91676,9"
965,,,9.0,52660.0,"1,750","4,99",250.0,"1,75","92155,0","0,12","11058,6","1,96€","103213,6"
966,,,10.0,58960.0,"1,750","4,99",250.0,"1,75","103180,0","0,10","10318,0","1,92€","113498,0"
967,,,,,,,,,,,,,
968,350613010185,"Bambus-Business-Socken 8er Packung (One Size Fit) , Anzahl 
pro Verp. = 5 Stück , Umverpackung/ VE = , VE je Karton = 105 , Kartons auf Palette
 = 12",1.0,165.0,"1,750","4,99",250.0,"1,75","288,75","0,45","129,93","2,53€","418,68"
969,,,2.0,690.0,"1,750","4,99",250.0,"1,75","1207,5","0,42","507,15","2,48€","1714,65"
970,,,3.0,1215.0,"1,750","4,99",250.0,"1,75","2126,25","0,38","807,97","2,41€","2934,22"
971,,,4.0,1740.0,"1,750","4,99",250.0,"1,75","3045,0","0,36","1096,2","2,38€","4141,2"
972,,,5.0,2265.0,"1,750","4,99",250.0,"1,75","3963,75","0,34","1347,67","2,34€","5311,42"
973,,,6.0,2790.0,"1,750","4,99",250.0,"1,75","4882,5","0,32","1562,4","2,31€","6444,9"
974,,,7.0,3315.0,"1,750","4,99",250.0,"1,75","5801,25","0,28","1624,35","2,24€","7425,6"
975,,,8.0,3840.0,"1,750","4,99",250.0,"1,75","6720,0","0,26","1747,2","2,20€","8467,2"
976,,,9.0,4365.0,"1,750","4,99",250.0,"1,75","7638,75","0,24","1833,3","2,17€","9472,05"
977,,,10.0,4890.0,"1,750","4,99",250.0,"1,75","8557,5","0,22","1882,65","2,13€","10440,15"
978,,,,,,,,,,,,,
979,350613010185-PAL,"Bambus-Business-Socken 8er Packung (One Size Fit) , Anzahl 
pro Verp. = 5 Stück , Umverpackung/ VE = , VE je Karton = 105 , Kartons auf Palette
 = 12",1.0,2260.0,"1,750","4,99",250.0,"1,75","3955,0","0,20","791,0","2,1€","4746,0"
980,,,2.0,8560.0,"1,750","4,99",250.0,"1,75","14980,0","0,19","2846,2","2,08€","17826,2"
981,,,3.0,14860.0,"1,750","4,99",250.0,"1,75","26005,0","0,18","4680,9","2,06€","30685,9"
982,,,4.0,21160.0,"1,750","4,99",250.0,"1,75","37030,0","0,17","6295,1","2,04€","43325,1"
983,,,5.0,27460.0,"1,750","4,99",250.0,"1,75","48055,0","0,16","7688,8","2,03€","55743,8"
984,,,6.0,33760.0,"1,750","4,99",250.0,"1,75","59080,0","0,15","8862,0","2,01€","67942,0"
985,,,7.0,40060.0,"1,750","4,99",250.0,"1,75","70105,0","0,14","9814,7","1,99€","79919,7"
986,,,8.0,46360.0,"1,750","4,99",250.0,"1,75","81130,0","0,13","10546,9","1,97€","91676,9"
987,,,9.0,52660.0,"1,750","4,99",250.0,"1,75","92155,0","0,12","11058,6","1,96€","103213,6"
988,,,10.0,58960.0,"1,750","4,99",250.0,"1,75","103180,0","0,10","10318,0","1,92€","113498,0"
989,,,,,,,,,,,,,
990,350613010187,"Bambus-Business-Socken 9er Packung (One Size Fit) , Anzahl 
pro Verp. = 5 Stück , Umverpackung/ VE = , VE je Karton = 105 , Kartons auf Palette
 = 12",1.0,165.0,"1,750","4,99",250.0,"1,75","288,75","0,45","129,93","2,53€","418,68"
991,,,2.0,690.0,"1,750","4,99",250.0,"1,75","1207,5","0,42","507,15","2,48€","1714,65"
992,,,3.0,1215.0,"1,750","4,99",250.0,"1,75","2126,25","0,38","807,97","2,41€","2934,22"
993,,,4.0,1740.0,"1,750","4,99",250.0,"1,75","3045,0","0,36","1096,2","2,38€","4141,2"
994,,,5.0,2265.0,"1,750","4,99",250.0,"1,75","3963,75","0,34","1347,67","2,34€","5311,42"
995,,,6.0,2790.0,"1,750","4,99",250.0,"1,75","4882,5","0,32","1562,4","2,31€","6444,9"
996,,,7.0,3315.0,"1,750","4,99",250.0,"1,75","5801,25","0,28","1624,35","2,24€","7425,6"
997,,,8.0,3840.0,"1,750","4,99",250.0,"1,75","6720,0","0,26","1747,2","2,20€","8467,2"
998,,,9.0,4365.0,"1,750","4,99",250.0,"1,75","7638,75","0,24","1833,3","2,17€","9472,05"
999,,,10.0,4890.0,"1,750","4,99",250.0,"1,75","8557,5","0,22","1882,65","2,13€","10440,15"
1000,,,,,,,,,,,,,
1001,350613010187-PAL,"Bambus-Business-Socken 9er Packung (One Size Fit) , Anzahl 
pro Verp. = 5 Stück , Umverpackung/ VE = , VE je Karton = 105 , Kartons auf Palette
 = 12",1.0,2260.0,"1,750","4,99",250.0,"1,75","3955,0","0,20","791,0","2,1€","4746,0"
1002,,,2.0,8560.0,"1,750","4,99",250.0,"1,75","14980,0","0,19","2846,2","2,08€","17826,2"
1003,,,3.0,14860.0,"1,750","4,99",250.0,"1,75","26005,0","0,18","4680,9","2,06€","30685,9"
1004,,,4.0,21160.0,"1,750","4,99",250.0,"1,75","37030,0","0,17","6295,1","2,04€","43325,1"
1005,,,5.0,27460.0,"1,750","4,99",250.0,"1,75","48055,0","0,16","7688,8","2,03€","55743,8"
1006,,,6.0,33760.0,"1,750","4,99",250.0,"1,75","59080,0","0,15","8862,0","2,01€","67942,0"
1007,,,7.0,40060.0,"1,750","4,99",250.0,"1,75","70105,0","0,14","9814,7","1,99€","79919,7"
1008,,,8.0,46360.0,"1,750","4,99",250.0,"1,75","81130,0","0,13","10546,9","1,97€","91676,9"
1009,,,9.0,52660.0,"1,750","4,99",250.0,"1,75","92155,0","0,12","11058,6","1,96€","103213,6"
1010,,,10.0,58960.0,"1,750","4,99",250.0,"1,75","103180,0","0,10","10318,0","1,92€","113498,0"
1011,,,,,,,,,,,,,
1012,350614010182,"Bambus-Sneaker-Socken 8er Packung (One Size Fit) , Anzahl 
pro Verp. = 8 Stück , Umverpackung/ VE = , VE je Karton = 105 , Kartons auf Palette
 = 12",1.0,220.0,"1,260","4,99",250.0,"1,26","277,2","0,45","124,74","1,82€","401,94"
1013,,,2.0,1060.0,"1,260","4,99",250.0,"1,26","1335,6","0,42","560,95","1,78€","1896,55"
1014,,,3.0,1900.0,"1,260","4,99",250.0,"1,26","2394,0","0,38","909,72","1,73€","3303,72"
1015,,,4.0,2740.0,"1,260","4,99",250.0,"1,26","3452,4","0,36","1242,86","1,71€","4695,26"
1016,,,5.0,3580.0,"1,260","4,99",250.0,"1,26","4510,8","0,34","1533,67","1,68€","6044,47"
1017,,,6.0,4420.0,"1,260","4,99",250.0,"1,26","5569,2","0,32","1782,14","1,66€","7351,34"
